,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
354,1,In,Collected,0.0,M2019001429-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-7853.46,-6951.425830767595,-7532.764078515998,902.0341692324055,581.3382477484038,2018
355,1,In,Collected,0.0,M2019001429-0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,111651.59999999999,1046388.2009542877,107092.30858613105,934736.6009542877,939295.8923681566,2018
356,1,In,Collected,0.0,M2019001436-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,879587.52,1007148.440132142,879588.0748403232,127560.92013214203,127560.36529181886,2018
357,1,In,Collected,0.0,M2019001436-0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-224164.28142500002,-112053.62736569865,-224164.42282694072,112110.65405930138,112110.79546124207,2018
358,1,In,Collected,0.0,M2019001436-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,152712.78165599998,130141.15932497136,152712.87798661768,-22571.622331028615,-22571.718661646315,2018
359,1,In,Collected,0.0,M2019001617-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-12612.51483,-11046.974408872838,-12612.570654329145,1565.5404211271616,1565.5962454563069,2018
360,1,In,Collected,0.0,M2019001617-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,29123.641750000003,10120.088810482499,29123.770654329146,-19003.552939517504,-19003.681843846647,2018
361,1,In,Collected,0.0,M2019001858-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-20748.680466,-18173.230732746877,-20748.710950947243,2575.4497332531246,2575.480218200366,2018
362,1,In,Collected,0.0,M2019001858-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,69195.929285,15292.084900685248,69196.03095094724,-53903.844384314754,-53903.94605026199,2018
363,1,In,Collected,0.0,M2019001942-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-138220.896,-162711.86275971128,-138220.88329326687,-24490.96675971127,-24490.979466444405,2018
364,1,In,Collected,0.0,M2019001942-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,196336.5,224809.91967235313,196336.48195066315,28473.419672353135,28473.43772168999,2018
365,1,In,Collected,0.0,M2019001942-0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,291666.14999999997,225315.11050307754,291666.12318694894,-66351.03949692243,-66351.0126838714,2018
366,1,In,Collected,0.0,M2019001942-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,19670.759963999997,16763.33492690074,19670.75815565477,-2907.425037099256,-2907.423228754029,2018
367,1,In,Collected,0.0,M2019002045-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-15397.263434,-5271.08367451084,-15397.227877605757,10126.179759489161,10126.144203094918,2018
368,1,In,Collected,0.0,M2019002045-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,57866.581506999995,49313.64566757629,57866.44787760576,-8552.935839423706,-8552.80221002947,2018
369,1,In,Collected,0.0,M2019002165-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8947.898,9538.002884076466,8947.900000000001,590.104884076467,590.1028840764648,2018
370,1,In,Collected,0.0,M2019002232-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2018
371,1,In,Collected,0.0,M2019002250-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-10875.321592999999,-9267.90111998007,-10875.355561280181,1607.420473019929,1607.4544413001113,2018
372,1,In,Collected,0.0,M2019002250-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,17788.559999999998,5023.5305508773745,17788.61556128018,-12765.029449122623,-12765.085010402807,2018
373,1,In,Collected,0.0,M2019002521-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-9538.002884076466,-8947.897611183444,-590.104884076467,-590.1052728930226,2018
374,1,In,Collected,0.0,M2019002521-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,54974.22,62946.77750825888,54974.21761118344,7972.557508258877,7972.559897075436,2018
375,1,In,Collected,0.0,M2019002849-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,75393.216,88751.9251416607,69875.82814814815,13358.7091416607,18876.096993512547,2018
376,1,In,Collected,0.0,M2019002849-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-11780.19,-10427.138746151391,-10918.09814814815,1353.0512538486091,490.95940199675897,2018
377,1,In,Collected,0.0,M2019002882-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,6282.768000000004,7395.993761805061,6282.769999999997,1113.2257618050571,1113.223761805064,2018
378,1,In,Collected,0.0,M2019002960-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-4342.938148,-1486.7570766363197,-4342.928248201878,2856.1810713636805,2856.1711715655583,2018
379,1,In,Collected,0.0,M2019002960-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,16321.795454,13909.362134686458,16321.758248201879,-2412.433319313541,-2412.3961135154204,2018
380,1,In,Collected,0.0,M2019003191-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-17379.363193999998,-14810.616700648865,-17379.382141113027,2568.746493351133,2568.7654404641617,2018
381,1,In,Collected,0.0,M2019003191-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,47946.019870000004,10595.921090706714,47946.07214111303,-37350.09877929329,-37350.15105040632,2018
382,1,In,Collected,0.0,M2019003429-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-9538.002884076466,-16425.984726224793,-590.104884076467,6887.981842148327,2018
383,1,In,Collected,0.0,M2019003429-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,6951.425830767595,14416.884726224795,-902.0341692324055,-7465.4588954572,2018
384,1,In,Collected,0.0,M2019003709-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2018
385,1,In,Collected,0.0,M2019003794-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-4910.427906,-1681.0309495013248,-4910.417335121298,3229.396956498675,3229.3863856199728,2018
386,1,In,Collected,0.0,M2019003794-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,18454.557063,15726.892176043977,18454.517335121298,-2727.664886956023,-2727.625159077321,2018
387,1,In,Collected,0.0,M2019003985-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,75393.216,88751.9251416607,71928.80372093024,13358.7091416607,16823.12142073046,2018
388,1,In,Collected,0.0,M2019003985-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-7853.46,-6951.425830767595,-7492.5837209302335,902.0341692324055,541.157890162639,2018
389,1,In,Collected,0.0,M2019004039-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-7800.266213,-7829.336732478842,-7800.268284403026,-29.07051947884247,-29.068448075816377,2018
390,1,In,Collected,0.0,M2019004039-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,104985.250405,23201.413422754358,104985.27828440302,-81783.83698224564,-81783.86486164866,2018
391,1,In,Collected,0.0,M2019004449-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-9538.002884076466,-16425.984726224793,-590.104884076467,6887.981842148327,2018
392,1,In,Collected,0.0,M2019004449-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,6951.425830767595,14416.884726224795,-902.0341692324055,-7465.4588954572,2018
393,1,In,Collected,0.0,M2019004653-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-9538.002884076466,-16425.984726224793,-590.104884076467,6887.981842148327,2018
394,1,In,Collected,0.0,M2019004653-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,6951.425830767595,14416.884726224795,-902.0341692324055,-7465.4588954572,2018
395,1,In,Collected,0.0,M2019004685-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2018
396,1,In,Collected,0.0,M2019004719-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-17895.796,-19076.005768152932,-17867.06160576009,-1180.209768152934,-1208.9441623928433,2018
397,1,In,Collected,0.0,M2019004719-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-100524.288,-118335.90018888093,-100362.88112421319,-17811.61218888093,-17973.019064667737,2018
398,1,In,Collected,0.0,M2019004719-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-7853.46,-6951.425830767595,-7840.850087829155,902.0341692324055,889.4242570615606,2018
399,1,In,Collected,0.0,M2019004719-0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2059163.0189999999,1590724.6801517275,2055856.7228178023,-468438.33884827234,-465132.0426660748,2018
400,1,In,Collected,0.0,M2019004856-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-1936.969174,-663.1000784565875,-1936.969146808975,1273.8690955434126,1273.8690683523873,2018
401,1,In,Collected,0.0,M2019004856-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,60777.579999999994,17163.729382164365,60777.579146808974,-43613.85061783563,-43613.849764644605,2018
402,1,In,Collected,1.0,C2019015247-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-18652.122046,-6385.348697389464,-13807.306706288267,12266.773348610535,7421.958008898803,2018
403,1,In,Collected,1.0,C2019015247-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,57988.406334,50790.5401434535,42926.145866288265,-7197.866190546498,7864.394277165236,2018
404,1,In,Letter of Credit submitted,0.0,M2018003999-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,553668.93,633963.9734760359,536114.4367880316,80295.04347603582,97849.53668800427,2018
405,1,In,Letter of Credit submitted,0.0,M2018003999-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,8724.933855,7435.3501691898455,8448.303211968483,-1289.5836858101538,-1012.9530427786376,2018
406,1,In,Letter of Credit submitted,0.0,M2018016216-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-144503.664,-170107.85652151634,-139922.06512092188,-25604.19252151635,-30185.791400594462,2018
407,1,In,Letter of Credit submitted,0.0,M2018016216-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1175823.8159999999,1190997.4872493616,1138543.425120922,15173.671249361709,52454.062128439546,2018
408,2,In,Assessed,0.0,C2017110099-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,13730.754491,14692.51518796606,0.0,961.760696966061,14692.51518796606,2018
409,2,In,Assessed,0.0,C2017110099-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-82401.0217352,-22865.5269391475,0.0,59535.4947960525,-22865.5269391475,2018
410,2,In,Assessed,0.0,C2017110099-0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,68670.67947199999,116717.85828833109,0.0,48047.1788163311,116717.85828833109,2018
411,2,In,Assessed,0.0,C2017150718-1,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4473.949,5201.618584594246,4190.25,727.6695845942468,1011.3685845942464,2018
412,2,In,Assessed,0.0,C2018048589-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-25131.072,-32267.66782985584,-24334.272542372884,-7136.59582985584,-7933.395287482956,2018
413,2,In,Assessed,0.0,C2018048589-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,117801.9,147122.05106850254,114066.90254237289,29320.151068502542,33055.14852612965,2018
414,2,In,Assessed,0.0,C2018093059-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-3579.1592,-4161.294867675398,-5982.084132231405,-582.1356676753976,1820.7892645560078,2018
415,2,In,Assessed,0.0,C2018093059-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,13126.004132231405,-271.43969025245497,-5543.9838224838595,2018
416,2,In,Assessed,0.0,C2018113565-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,66030.48184200001,26886.28776713761,0.0,-39144.1940748624,26886.28776713761,2018
417,2,In,Assessed,0.0,C2018113570-0,30-00,Truck Terminals,SERVICE STATIONS,Commercial/Retail,sq. ft.,1786326.1386099998,2043293.7096758927,0.0,256967.57106589293,2043293.7096758927,2018
418,2,In,Assessed,0.0,C2018171367-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-15905.18674351586,-1455.3391691884935,5501.949574327367,2018
419,2,In,Assessed,0.0,C2018171367-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,13959.78674351586,-271.43969025245497,-6377.766433768315,2018
420,2,In,Assessed,0.0,C2018197253-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,2874.968774,1170.6296186700301,2783.8199999999997,-1704.3391553299698,-1613.1903813299696,2018
421,2,In,Assessed,0.0,C2018219992-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-1406.9994,-572.9019340962627,-1362.3831409438772,834.0974659037372,789.4812068476144,2018
422,2,In,Assessed,0.0,C2018219992-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,4374.2826000000005,4810.729725828557,4235.573140943877,436.44712582855664,575.1565848846803,2018
423,2,In,Assessed,0.0,C2018230211-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-15905.18674351586,-1455.3391691884935,5501.949574327367,2018
424,2,In,Assessed,0.0,C2018230211-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,13959.78674351586,-271.43969025245497,-6377.766433768315,2018
425,2,In,Assessed,0.0,C2018234677-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-13642.623845999999,-14598.211496130592,-12777.537530267575,-955.5876501305938,-1820.6739658630177,2018
426,2,In,Assessed,0.0,C2018234677-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,37637.13933,10443.96058616996,35250.54753026758,-27193.178743830038,-24806.586944097617,2018
427,2,In,Assessed,0.0,C2018237224-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-15905.18674351586,-1455.3391691884935,5501.949574327367,2018
428,2,In,Assessed,0.0,C2018237224-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,13959.78674351586,-271.43969025245497,-6377.766433768315,2018
429,2,In,Assessed,0.0,C2019000289-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-16425.984726224793,-1455.3391691884935,6022.7475570363,2018
430,2,In,Assessed,0.0,C2019000289-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,14416.884726224795,-271.43969025245497,-6834.8644164772495,2018
431,2,In,Assessed,0.0,C2019000931-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,10957.0,-271.43969025245497,-3374.979690252455,2018
432,2,In,Assessed,0.0,C2019050093-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-4473.949,-5201.618584594246,-8582.553826411571,-727.6695845942468,3380.935241817325,2018
433,2,In,Assessed,0.0,C2019050093-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,15065.603826411572,-271.43969025245497,-7483.583516664027,2018
434,2,In,Assessed,0.0,C2019055894-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-16425.984726224793,-1455.3391691884935,6022.7475570363,2018
435,2,In,Assessed,0.0,C2019055894-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,7853.46,7582.020309747545,14416.884726224795,-271.43969025245497,-6834.8644164772495,2018
436,2,In,Assessed,0.0,M2016003146-0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-106552.38627,-46184.75263823474,0.0,60367.63363176526,-46184.75263823474,2018
437,2,In,Assessed,0.0,M2016003146-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,106572.10507800001,117205.41188693642,0.0,10633.30680893641,117205.41188693642,2018
438,2,In,Assessed,0.0,M2016004199-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,28214.26857942,31029.367089251722,0.0,2815.0985098317215,31029.367089251722,2018
439,2,In,Assessed,0.0,M2016004199-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,10370.036600000001,4524.6125506512735,0.0,-5845.424049348728,4524.6125506512735,2018
440,2,In,Assessed,0.0,M2016004199-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-38565.970252,-41267.29554720121,0.0,-2701.3252952012117,-41267.29554720121,2018
441,2,In,Assessed,0.0,M2016008564-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-11859.035852489998,-12689.69338076437,0.0,-830.6575282743725,-12689.69338076437,2018
442,2,In,Assessed,0.0,M2016008564-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,11859.039999999999,4205.137992195334,0.0,-7653.902007804665,4205.137992195334,2018
443,2,In,Assessed,0.0,M2017010073-1,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,31603.649297000004,33817.30389219916,29599.560000000005,2213.6545951991575,4217.743892199156,2018
444,2,In,Assessed,0.0,M2017011760-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-87655.968,-103327.06747702473,-82097.56531495554,-15671.099477024734,-21229.502162069184,2018
445,2,In,Assessed,0.0,M2017011760-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,283531.984,313243.2344248027,265552.7753149555,29711.25042480271,47690.4591098472,2018
446,2,In,Assessed,0.0,M2017014561-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-138220.896,-177472.1730642071,0.0,-39251.2770642071,-177472.1730642071,2018
447,2,In,Assessed,0.0,M2017014561-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,133426.816,147408.5809057895,0.0,13981.764905789518,147408.5809057895,2018
448,2,In,Assessed,0.0,M2017017426-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,6282.768,8066.91695746396,0.0,1784.14895746396,8066.91695746396,2018
449,2,In,Assessed,0.0,M2017017426-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-4476.472199999999,-4321.7515765561,0.0,154.72062344389906,-4321.7515765561,2018
450,2,In,Assessed,0.0,M2018001069-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-3525.2257999999997,-3772.1476734187577,-3413.451175750412,-246.92187341875797,-358.6964976683457,2018
451,2,In,Assessed,0.0,M2018001069-0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,10996.105599999999,18689.809173471753,10647.451175750411,7693.703573471754,8042.357997721341,2018
452,2,In,Assessed,0.0,M2018003464-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,10673.05715,4656.825255053422,10334.674250845932,-6016.231894946579,-5677.84899579251,2018
453,2,In,Assessed,0.0,M2018003464-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,37085.375415999995,39682.99352436533,35909.60574915406,2597.6181083653355,3773.3877752112676,2018
454,2,In,Assessed,0.0,M2018005157-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-8664.19740975762,-1455.3391691884935,-1739.0397594308724,2018
455,2,In,Assessed,0.0,M2018005157-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,39267.3,49040.683689500846,38022.29740975762,9773.383689500843,11018.386279743223,2018
456,2,In,Assessed,0.0,M2018005654-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,388746.27,485502.7685260584,376420.5322217874,96756.49852605839,109082.23630427103,2018
457,2,In,Assessed,0.0,M2018005654-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-133482.67491699997,-142832.37165400124,-129250.42222178738,-9349.696737001272,-13581.949432213863,2018
458,2,In,Assessed,0.0,M2018006434-0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,147039.47999999998,311913.27523018746,150501.12,164873.79523018748,161412.15523018746,2018
459,2,In,Assessed,0.0,M2018008181-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,11859.039999999999,4205.137992195334,11483.039999999999,-7653.902007804665,-7277.902007804665,2018
460,2,In,Assessed,0.0,M2018008321-0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,290564.968748,212639.4561983825,0.0,-77925.51254961747,212639.4561983825,2018
461,2,In,Assessed,0.0,M2018008321-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,0.0,-1455.3391691884935,-10403.237169188493,2018
462,2,In,Assessed,0.0,M2018008321-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-184011.48804,-202371.36379985465,0.0,-18359.87575985465,-202371.36379985465,2018
463,2,In,Assessed,0.0,M2018008321-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-97595.876273,-104431.9083385983,0.0,-6836.032065598294,-104431.9083385983,2018
464,2,In,Assessed,0.0,M2018008626-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8947.898,-10403.237169188493,-8664.197029753761,-1455.3391691884935,-1739.0401394347318,2018
465,2,In,Assessed,0.0,M2018008626-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,27392.489999999998,32289.70858657023,26523.98702975376,4897.21858657023,5765.721556816468,2018
466,2,In,Assessed,0.0,M2018009089-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-17380.482864,-19114.632777292136,-16829.5074785195,-1734.1499132921344,-2285.1252987726366,2018
467,2,In,Assessed,0.0,M2018009089-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,40133.3884,17510.838183039996,38861.1274785195,-22622.550216960008,-21350.289295479502,2018
468,2,In,Assessed,0.0,M2018010291-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-209970.10656000001,-269596.3647184456,0.0,-59626.25815844556,-269596.3647184456,2018
469,2,In,Assessed,0.0,M2018010291-0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,209999.62799999997,176943.1949030619,0.0,-33056.43309693807,176943.1949030619,2018
470,2,In,Assessed,0.0,M2018010330-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,420945.456,540483.4361500853,407598.9440403906,119537.98015008529,132884.4921096947,2018
471,2,In,Assessed,0.0,M2018010330-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,45652.929402,50207.98257189737,44205.45595960941,4555.053169897372,6002.526612287962,2018
472,2,In,Assessed,0.0,M2018010421-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-10135.024174999999,-10844.924561078928,-9813.674549834699,-709.9003860789289,-1031.2500112442285,2018
473,2,In,Assessed,0.0,M2018010421-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,23718.079999999998,8410.275984390668,22966.0545498347,-15307.80401560933,-14555.77856544403,2018
474,2,In,Assessed,0.0,M2018010844-0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,0.0,0.0,0.0,0.0,0.0,2018
475,2,In,Assessed,0.0,M2018010864-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1125788.76,1243759.901392599,1090095.7806357772,117971.1413925991,153664.12075682194,2018
476,2,In,Assessed,0.0,M2018010864-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-320007.934074,-351936.9509758645,-309862.12609196716,-31929.016901864496,-42074.82488389732,2018
477,2,In,Assessed,0.0,M2018010864-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,153453.07907399998,164201.58822391852,148587.87009397362,10748.509149918536,15613.7181299449,2018
478,2,In,Assessed,0.0,M2018010864-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,128471.99239,35649.798279923816,124398.80536221615,-92822.19411007618,-88749.00708229234,2018
479,2,In,Assessed,0.0,M2018014222-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,232095.692535,64404.42361471475,224736.5531571715,-167691.26892028525,-160332.12954245674,2018
480,2,In,Assessed,0.0,M2018014222-0,934-00,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-133194.094956,-150100.5621384588,-128970.86315717151,-16906.467182458815,-21129.698981287293,2018
