,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
432,2,In,Collected,0.0,C2017061256-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
433,2,In,Collected,0.0,C2017066967-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
434,2,In,Collected,0.0,C2017069549-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
435,2,In,Collected,0.0,C2017070064-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.5,1739.0391691884925,2022.7371691884928,2017
436,2,In,Collected,0.0,C2017074946-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
437,2,In,Collected,0.0,C2017077197-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.485745140388,1739.0391691884925,2022.751424048105,2017
438,2,In,Collected,0.0,C2017077197-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-7957.197,-9686.912575971068,-7696.635745140387,-1729.7155759710677,-1990.2768308306804,2017
439,2,In,Collected,0.0,C2017077213-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.485745140388,1739.0391691884925,2022.751424048105,2017
440,2,In,Collected,0.0,C2017077213-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-7957.197,-9686.912575971068,-7696.635745140387,-1729.7155759710677,-1990.2768308306804,2017
441,2,In,Collected,0.0,C2017077869-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1089.91152,458.3215472770102,1054.22,-631.5899727229898,-595.8984527229898,2017
442,2,In,Collected,0.0,C2017077998-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
443,2,In,Collected,0.0,C2017084237-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
444,2,In,Collected,0.0,C2017089953-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,11734.714032,4934.595325682476,11350.48,-6800.118706317524,-6415.884674317524,2017
445,2,In,Collected,0.0,C2017092541-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
446,2,In,Collected,0.0,C2017092541-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
447,2,In,Collected,0.0,C2017099221-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.5,1739.0391691884925,2022.7371691884928,2017
448,2,In,Collected,0.0,C2017103562-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
449,2,In,Collected,0.0,C2017103562-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
450,2,In,Collected,0.0,C2017104762-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
451,2,In,Collected,0.0,C2017111632-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
452,2,In,Collected,0.0,C2017119030-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
453,2,In,Collected,0.0,C2017119030-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
454,2,In,Collected,0.0,C2017121445-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.5,1739.0391691884925,2022.7371691884928,2017
455,2,In,Collected,0.0,C2017127618-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
456,2,In,Collected,0.0,C2017128282-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-87111.392016,-96265.20862564669,-84259.33808505553,-9153.816609646688,-12005.87054059116,2017
457,2,In,Collected,0.0,C2017128282-0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,166799.54686499998,227722.00685443424,161338.4780850555,60922.459989434254,66383.52876937872,2017
458,2,In,Collected,0.0,C2017131762-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,25022.55198,10522.298856234693,24203.23,-14500.253123765307,-13680.931143765307,2017
459,2,In,Collected,0.0,C2017134802-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
460,2,In,Collected,0.0,C2017134802-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
461,2,In,Collected,0.0,C2017135400-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
462,2,In,Collected,0.0,C2017138149-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
463,2,In,Collected,0.0,C2017140897-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
464,2,In,Collected,0.0,C2017141676-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.5,1739.0391691884925,2022.7371691884928,2017
465,2,In,Collected,0.0,C2017149690-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
466,2,In,Collected,0.0,C2017149690-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
467,2,In,Collected,0.0,C2017150718-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.199999999999,2306.2874346280914,2653.683434628092,2017
468,2,In,Collected,0.0,C2017153150-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.5,1739.0391691884925,2022.7371691884928,2017
469,2,In,Collected,0.0,C2017158816-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
470,2,In,Collected,0.0,C2017165103-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,5508.594474,2316.4334868625556,5328.22,-3192.160987137445,-3011.7865131374447,2017
471,2,In,Collected,0.0,C2017165679-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.498,1739.0391691884925,2022.7391691884932,2017
472,2,In,Collected,0.0,C2017165679-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-5304.798,-6457.9417173140455,-5131.097999999999,-1153.1437173140457,-1326.8437173140464,2017
473,2,In,Collected,0.0,C2017167530-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
474,2,In,Collected,0.0,C2017169201-0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,8850.183546,5434.185348200578,8560.36,-3415.998197799422,-3126.1746517994225,2017
475,2,In,Collected,0.0,C2017170110-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
476,2,In,Collected,0.0,C2017170110-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
477,2,In,Collected,0.0,C2017174633-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8380.498,1739.0391691884925,2022.7391691884932,2017
478,2,In,Collected,0.0,C2017174633-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-5304.798,-6457.9417173140455,-5131.097999999999,-1153.1437173140457,-1326.8437173140464,2017
479,2,In,Collected,0.0,C2017179292-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
480,2,In,Collected,0.0,C2017184358-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,462658.35764400003,194553.67747286352,447509.3,-268104.6801711365,-252955.62252713647,2017
481,2,In,Collected,0.0,C2017186564-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
482,2,In,Collected,0.0,C2017186625-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-46012.654278,-52260.5605882509,-44506.25064733302,-6247.906310250895,-7754.309940917876,2017
483,2,In,Collected,0.0,C2017186625-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,55622.262260999996,61467.14633835865,53801.25064733302,5844.884077358656,7665.895691025631,2017
484,2,In,Collected,0.0,C2017187210-0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,297577.430955,406265.67065260257,287833.82,108688.23969760258,118431.85065260256,2017
485,2,In,Collected,0.0,C2017188032-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
486,2,In,Collected,0.0,C2017188057-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
487,2,In,Collected,0.0,C2017190204-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
488,2,In,Collected,0.0,C2017191166-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,779650.04064,327852.68015215464,754121.57,-451797.3604878454,-426268.8898478453,2017
489,2,In,Collected,0.0,C2018000621-0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,218082.13925999997,164821.30728327812,0.0,-53260.83197672185,164821.30728327812,2017
490,2,In,Collected,0.0,C2018000621-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-230681.34296399998,-254921.73976963962,0.0,-24240.39680563964,-254921.73976963962,2017
491,2,In,Collected,0.0,C2018004561-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,0.0,0.0,0.0,0.0,0.0,2017
492,2,In,Collected,0.0,C2018004561-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,0.0,0.0,0.0,0.0,0.0,2017
493,2,In,Collected,0.0,C2018007069-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
494,2,In,Collected,0.0,C2018017105-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8664.199999999999,1739.0391691884925,1739.0371691884939,2017
495,2,In,Collected,0.0,C2018019922-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9161.495562130174,1739.0391691884925,1241.7416070583186,2017
496,2,In,Collected,0.0,C2018019922-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-6083.567999999999,-8066.91695746396,-6432.745562130174,-1983.3489574639607,-1634.1713953337858,2017
497,2,In,Collected,0.0,C2018019958-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9161.495562130174,1739.0391691884925,1241.7416070583186,2017
498,2,In,Collected,0.0,C2018019958-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-6083.567999999999,-8066.91695746396,-6432.745562130174,-1983.3489574639607,-1634.1713953337858,2017
499,2,In,Collected,0.0,C2018019965-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9161.495562130174,1739.0391691884925,1241.7416070583186,2017
500,2,In,Collected,0.0,C2018019965-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-6083.567999999999,-8066.91695746396,-6432.745562130174,-1983.3489574639607,-1634.1713953337858,2017
501,2,In,Collected,0.0,C2018023084-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
502,2,In,Collected,0.0,C2018023522-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8664.20690737834,-1739.0391691884925,-1739.0302618101523,2017
503,2,In,Collected,0.0,C2018023522-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10609.60690737834,2306.2874346280914,2306.276527249751,2017
504,2,In,Collected,0.0,C2018025261-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
505,2,In,Collected,0.0,C2018029631-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9163.53,1739.0391691884925,1239.7071691884921,2017
506,2,In,Collected,0.0,C2018030803-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9163.53,1739.0391691884925,1239.7071691884921,2017
507,2,In,Collected,0.0,C2018033581-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9163.53,1739.0391691884925,1239.7071691884921,2017
508,2,In,Collected,0.0,C2018033605-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,9163.53,1739.0391691884925,1239.7071691884921,2017
509,2,In,Collected,0.0,C2018036565-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,18438.946452,20942.710073106988,18438.89,2503.7636211069876,2503.8200731069883,2017
510,2,In,Collected,0.0,C2018039319-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
511,2,In,Collected,0.0,C2018039387-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8664.20690737834,-1739.0391691884925,-1739.0302618101523,2017
512,2,In,Collected,0.0,C2018039387-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10609.60690737834,2306.2874346280914,2306.276527249751,2017
513,2,In,Collected,0.0,C2018041172-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,169.89,1739.0391691884925,10233.347169188493,2017
514,2,In,Collected,0.0,C2018047175-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-9160.659638932499,-1739.0391691884925,-1242.5775302559941,2017
515,2,In,Collected,0.0,C2018047175-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,11217.5296389325,2306.2874346280914,1698.3537956955915,2017
516,2,In,Collected,0.0,M2016008786-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-111116.479464,-46725.88174489119,-104058.6186231488,64390.59771910882,57332.73687825761,2017
517,2,In,Collected,0.0,M2016008786-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,266997.63886199996,303252.3661504795,250038.56862314878,36254.72728847951,53213.797527330695,2017
518,2,In,Collected,0.0,M2016008798-0,130-00,Industrial Park,LIGHT MANUFACTURING,Industrial/Manufacturing,sq. ft.,-120386.407824,-69859.53014210424,-112740.49379455969,50526.877681895756,42880.96365245545,2017
519,2,In,Collected,0.0,M2016008798-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,46929.773532,19734.561956502595,43949.1960703703,-27195.211575497404,-24214.634113867705,2017
520,2,In,Collected,0.0,M2016008798-0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,-158260.90644,-87953.36183883557,-148209.52849183013,70307.54460116442,60256.166652994565,2017
521,2,In,Collected,0.0,M2016008798-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,310522.31539199996,245111.99406073173,290800.59621601953,-65410.321331268235,-45688.60215528781,2017
522,2,In,Collected,0.0,M2016013049-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.237169188493,8113.82,1739.0391691884925,2289.417169188493,2017
523,2,In,Collected,0.0,M2016013930-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-48668.543999999994,-64535.33565971168,-45577.08051298568,-15866.791659711685,-18958.255146726,2017
524,2,In,Collected,0.0,M2016013930-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,36468.452286,41420.382939383875,34151.94804313437,4951.930653383875,7268.434896249506,2017
525,2,In,Collected,0.0,M2016013930-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,32699.25435,14734.371390594895,30622.172469851314,-17964.882959405106,-15887.801079256418,2017
526,2,In,Collected,0.0,M2016016164-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-45599.173218,-19175.027734201914,-42702.90176273708,26424.14548379809,23527.874028535163,2017
527,2,In,Collected,0.0,M2016016164-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,128057.933664,101083.02662903759,119924.22176273706,-26974.90703496241,-18841.195133699468,2017
528,2,In,Collected,0.0,M2017000464-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-92166.494976,-104681.4788340294,-89148.75815257248,-12514.983858029402,-15532.720681456922,2017
529,2,In,Collected,0.0,M2017000464-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,126656.277459,139965.539422203,122509.26815257246,13309.261963202996,17456.27126963054,2017
530,2,In,Collected,0.0,M2017000784-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-12367.930392000002,-14047.33079941939,-11963.01318241904,-1679.4004074193872,-2084.31761700035,2017
531,2,In,Collected,0.0,M2017000784-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,28558.87019999999,12868.7032284757,27623.873182419025,-15690.16697152429,-14755.169953943325,2017
532,2,In,Collected,0.0,M2017001195-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,42685.264779,47170.70665610156,41287.509999999995,4485.441877101563,5883.196656101565,2017
533,2,In,Collected,0.0,M2017001507-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,15208.919999999998,19616.27347580034,14710.92,4407.353475800341,4905.353475800339,2017
534,2,In,Collected,0.0,M2017002010-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,5304.798,6457.9417173140455,5131.099999999999,1153.1437173140457,1326.841717314046,2017
535,2,In,Collected,0.0,M2017003237-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-48668.543999999994,-64535.33565971168,-47074.054137648454,-15866.791659711685,-17461.281522063226,2017
536,2,In,Collected,0.0,M2017003237-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,53437.650549,59052.97182737065,51686.91413764845,5615.321278370655,7366.057689722205,2017
537,2,In,Collected,0.0,M2017003260-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-9779.550867,-10807.203084344741,-9459.346309119825,-1027.652217344741,-1347.8567752249164,2017
538,2,In,Collected,0.0,M2017003260-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,21530.699999999997,7884.633735366251,20825.736309119828,-13646.066264633746,-12941.102573753577,2017
539,2,In,Collected,0.0,M2017003443-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-7646.140992,-8449.610788458016,-7395.779423312368,-803.4697964580164,-1053.8313651456483,2017
540,2,In,Collected,0.0,M2017003443-0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,23850.322943999996,41865.172548576724,23069.37942331237,18014.849604576728,18795.793125264354,2017
541,2,In,Collected,0.0,M2017003490-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,752841.5399999999,971005.5370521168,728189.6307970495,218163.9970521169,242815.90625506733,2017
542,2,In,Collected,0.0,M2017003490-0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-618237.83376,-796894.9615409384,-597993.5431172702,-178657.1277809384,-198901.41842366813,2017
543,2,In,Collected,0.0,M2017003490-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,336309.90048,265467.52437085164,325297.3823202207,-70842.37610914838,-59829.85794936906,2017
544,2,In,Collected,0.0,M2017003789-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-34766.047323000006,-38419.32405377005,-33627.72803603908,-3653.2767307700415,-4791.596017730968,2017
545,2,In,Collected,0.0,M2017003789-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,75336.072,21589.582607069686,72869.39803603907,-53746.489392930314,-51279.815428969385,2017
546,2,In,Collected,0.0,M2017004020-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
547,2,In,Collected,0.0,M2017004020-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
548,2,In,Collected,0.0,M2017004048-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.50690737834,-1739.0391691884925,-2022.730261810153,2017
549,2,In,Collected,0.0,M2017004048-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12915.883434628091,10262.20690737834,2306.2874346280914,2653.6765272497505,2017
550,2,In,Collected,0.0,M2017004329-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,28075.673955,31025.91461386928,27156.32,2950.240658869283,3869.5946138692816,2017
551,2,In,Collected,0.0,M2017004616-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
552,2,In,Collected,0.0,M2017004756-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
553,2,In,Collected,0.0,M2017004757-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.237169188493,-8380.497667856936,-1739.0391691884925,-2022.7395013315563,2017
554,2,In,Collected,0.0,M2017004757-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,60835.67999999999,80669.1695746396,58843.67766785694,19833.489574639607,21825.491906782663,2017
555,2,In,Collected,0.0,M2017004768-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,2017
556,2,In,Collected,0.0,M2017004926-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-17340.355464,-19162.51018096729,-16772.667385890873,-1822.1547169672886,-2389.842795076416,2017
557,2,In,Collected,0.0,M2017004926-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,24060.457995,6895.17294513288,23272.767385890875,-17165.28504986712,-16377.594440757995,2017
558,2,In,Collected,0.0,M2017004938-0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,5880.29376,8697.498686908828,5687.740000000001,2817.2049269088284,3009.7586869088273,2017
559,2,In,Collected,0.0,M2017004948-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,54752.111999999994,72602.25261717563,52959.31,17850.14061717564,19642.942617175635,2017
560,2,In,Collected,0.0,M2017004959-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,36501.407999999996,48401.50174478376,35306.21000000001,11900.093744783764,13095.291744783754,2017
561,2,In,Collected,0.0,M2017005131-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-43809.901806,-18422.616527422157,-42376.08076883204,25387.285278577845,23953.464241409885,2017
562,2,In,Collected,0.0,M2017005131-0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,164631.12898799998,124424.3017396937,159243.04167474838,-40206.827248306276,-34818.73993505468,2017
563,2,In,Collected,0.0,M2017005131-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,10752.385769999999,11882.265171269086,10400.479094083643,1129.8794012690869,1481.786077185443,2017
564,2,In,Collected,0.0,M2017005246-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1631104.7519999999,1861033.3339355926,1577696.7203014533,229928.5819355927,283336.6136341393,2017
