,Ring,SMART,STATUS,PED_ORIENTED,PROC_NUM,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_RFc_RFa,DIFF_MFc_RFc,DIFF_MFc_RFa,YEAR
469,2,In,Collected,0.0,C2017158816-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
470,2,In,Collected,0.0,C2017165103-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,5508.594474,2316.83,5328.22,180.3744740000002,-3191.7644740000005,-3011.3900000000003,2017
471,2,In,Collected,0.0,C2017165679-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,8380.498,283.7000000000007,1738.8019999999997,2022.5020000000004,2017
472,2,In,Collected,0.0,C2017165679-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-5304.798,-6458.0,-5131.097999999999,-173.70000000000073,-1153.2020000000002,-1326.902000000001,2017
473,2,In,Collected,0.0,C2017167530-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
474,2,In,Collected,0.0,C2017169201-0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,8850.183546,5434.684,8560.36,289.8235459999996,-3415.499546,-3125.6760000000004,2017
475,2,In,Collected,0.0,C2017170110-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8380.50690737834,-283.6910926216606,-1738.8019999999997,-2022.4930926216603,2017
476,2,In,Collected,0.0,C2017170110-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10262.20690737834,347.3890926216591,2306.4040000000005,2653.7930926216595,2017
477,2,In,Collected,0.0,C2017174633-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,8380.498,283.7000000000007,1738.8019999999997,2022.5020000000004,2017
478,2,In,Collected,0.0,C2017174633-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-5304.798,-6458.0,-5131.097999999999,-173.70000000000073,-1153.2020000000002,-1326.902000000001,2017
479,2,In,Collected,0.0,C2017179292-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
480,2,In,Collected,0.0,C2017184358-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,462658.35764400003,194586.97999999998,447509.3,15149.057644000044,-268071.37764400005,-252922.32,2017
481,2,In,Collected,0.0,C2017186564-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
482,2,In,Collected,0.0,C2017186625-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-46012.654278,-52261.32400000001,-44506.25064733302,-1506.4036306669805,-6248.669722000006,-7755.0733526669865,2017
483,2,In,Collected,0.0,C2017186625-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,55622.262260999996,63325.629,53801.25064733302,1821.0116136669749,7703.366739000005,9524.37835266698,2017
484,2,In,Collected,0.0,C2017187210-0,853-00,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,297577.430955,496134.58999999997,287833.82,9743.610954999982,198557.15904499998,208300.76999999996,2017
485,2,In,Collected,0.0,C2017188032-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
486,2,In,Collected,0.0,C2017188057-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
487,2,In,Collected,0.0,C2017190204-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
488,2,In,Collected,0.0,C2017191166-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,779650.04064,327908.8,754121.57,25528.470640000072,-451741.24064000003,-426212.76999999996,2017
489,2,In,Collected,0.0,C2018000621-0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,218082.13925999997,164796.935,0.0,218082.13925999997,-53285.20425999997,164796.935,2017
490,2,In,Collected,0.0,C2018000621-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-230681.34296399998,-262629.396,0.0,-230681.34296399998,-31948.053036000027,-262629.396,2017
491,2,In,Collected,0.0,C2018004561-0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2017
492,2,In,Collected,0.0,C2018004561-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2017
493,2,In,Collected,0.0,C2018007069-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
494,2,In,Collected,0.0,C2018017105-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,8664.199999999999,-0.0019999999985884642,1738.8019999999997,1738.800000000001,2017
495,2,In,Collected,0.0,C2018019922-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9161.495562130174,-497.2975621301739,1738.8019999999997,1241.5044378698258,2017
496,2,In,Collected,0.0,C2018019922-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-6083.567999999999,-8067.0,-6432.745562130174,349.1775621301749,-1983.4320000000007,-1634.2544378698258,2017
497,2,In,Collected,0.0,C2018019958-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9161.495562130174,-497.2975621301739,1738.8019999999997,1241.5044378698258,2017
498,2,In,Collected,0.0,C2018019958-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-6083.567999999999,-8067.0,-6432.745562130174,349.1775621301749,-1983.4320000000007,-1634.2544378698258,2017
499,2,In,Collected,0.0,C2018019965-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9161.495562130174,-497.2975621301739,1738.8019999999997,1241.5044378698258,2017
500,2,In,Collected,0.0,C2018019965-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-6083.567999999999,-8067.0,-6432.745562130174,349.1775621301749,-1983.4320000000007,-1634.2544378698258,2017
501,2,In,Collected,0.0,C2018023084-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
502,2,In,Collected,0.0,C2018023522-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8664.20690737834,0.008907378340154537,-1738.8019999999997,-1738.7930926216595,2017
503,2,In,Collected,0.0,C2018023522-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10609.60690737834,-0.01090737834056199,2306.4040000000005,2306.39309262166,2017
504,2,In,Collected,0.0,C2018025261-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
505,2,In,Collected,0.0,C2018029631-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9163.53,-499.33200000000033,1738.8019999999997,1239.4699999999993,2017
506,2,In,Collected,0.0,C2018030803-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9163.53,-499.33200000000033,1738.8019999999997,1239.4699999999993,2017
507,2,In,Collected,0.0,C2018033581-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9163.53,-499.33200000000033,1738.8019999999997,1239.4699999999993,2017
508,2,In,Collected,0.0,C2018033605-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,9163.53,-499.33200000000033,1738.8019999999997,1239.4699999999993,2017
509,2,In,Collected,0.0,C2018036565-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,18438.946452,20943.016000000003,18438.89,0.05645200000071782,2504.069548000003,2504.126000000004,2017
510,2,In,Collected,0.0,C2018039319-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
511,2,In,Collected,0.0,C2018039387-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8664.20690737834,0.008907378340154537,-1738.8019999999997,-1738.7930926216595,2017
512,2,In,Collected,0.0,C2018039387-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10609.60690737834,-0.01090737834056199,2306.4040000000005,2306.39309262166,2017
513,2,In,Collected,0.0,C2018041172-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,169.89,8494.308,1738.8019999999997,10233.11,2017
514,2,In,Collected,0.0,C2018047175-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-9160.659638932499,496.4616389324983,-1738.8019999999997,-1242.3403610675014,2017
515,2,In,Collected,0.0,C2018047175-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,11217.5296389325,-607.9336389324999,2306.4040000000005,1698.4703610675006,2017
516,2,In,Collected,0.0,M2016008786-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-111116.479464,-46733.88,-104058.6186231488,-7057.860840851208,64382.599464000006,57324.7386231488,2017
517,2,In,Collected,0.0,M2016008786-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,266997.63886199996,303256.79600000003,250038.56862314878,16959.070238851185,36259.15713800007,53218.22737685125,2017
518,2,In,Collected,0.0,M2016008798-0,130-00,Industrial Park,LIGHT MANUFACTURING,Industrial/Manufacturing,sq. ft.,-120386.407824,-69866.712,-112740.49379455969,-7645.914029440304,50519.695823999995,42873.78179455969,2017
519,2,In,Collected,0.0,M2016008798-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,46929.773532,19737.94,43949.1960703703,2980.5774616296985,-27191.833532,-24211.256070370302,2017
520,2,In,Collected,0.0,M2016008798-0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,-158260.90644,-87955.14000000001,-148209.52849183013,-10051.377948169858,70305.76643999998,60254.38849183012,2017
521,2,In,Collected,0.0,M2016008798-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,310522.31539199996,459227.628,290800.59621601953,19721.719175980426,148705.31260800007,168427.0317839805,2017
522,2,In,Collected,0.0,M2016013049-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,8664.198,10403.0,8113.82,550.3780000000006,1738.8019999999997,2289.1800000000003,2017
523,2,In,Collected,0.0,M2016013930-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-48668.543999999994,-64536.0,-45577.08051298568,-3091.4634870143127,-15867.456000000006,-18958.91948701432,2017
524,2,In,Collected,0.0,M2016013930-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,36468.452286,41420.988000000005,34151.94804313437,2316.5042428656307,4952.535714000005,7269.039956865636,2017
525,2,In,Collected,0.0,M2016013930-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,32699.25435,14734.07,30622.172469851314,2077.0818801486857,-17965.18435,-15888.102469851314,2017
526,2,In,Collected,0.0,M2016016164-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-45599.173218,-19178.309999999998,-42702.90176273708,-2896.271455262926,26420.863218000006,23524.59176273708,2017
527,2,In,Collected,0.0,M2016016164-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,128057.933664,189383.301,119924.22176273706,8133.711901262941,61325.36733600001,69459.07923726295,2017
528,2,In,Collected,0.0,M2017000464-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-92166.494976,-104683.008,-89148.75815257248,-3017.73682342752,-12516.513024,-15534.24984742752,2017
529,2,In,Collected,0.0,M2017000464-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,126656.277459,144197.451,122509.26815257246,4147.0093064275425,17541.173540999996,21688.18284742754,2017
530,2,In,Collected,0.0,M2017000784-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-12367.930392000002,-14047.536,-11963.01318241904,-404.91720958096266,-1679.605607999998,-2084.5228175809607,2017
531,2,In,Collected,0.0,M2017000784-0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,28558.87019999999,12868.439999999999,27623.873182419025,934.9970175809649,-15690.430199999992,-14755.433182419027,2017
532,2,In,Collected,0.0,M2017001195-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,42685.264779,48596.931000000004,41287.509999999995,1397.7547790000026,5911.666221000007,7309.421000000009,2017
533,2,In,Collected,0.0,M2017001507-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,15208.919999999998,19616.0,14710.92,497.9999999999982,4407.080000000002,4905.08,2017
534,2,In,Collected,0.0,M2017002010-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,5304.798,6458.0,5131.099999999999,173.69800000000032,1153.2020000000002,1326.9000000000005,2017
535,2,In,Collected,0.0,M2017003237-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-48668.543999999994,-64536.0,-47074.054137648454,-1594.48986235154,-15867.456000000006,-17461.945862351546,2017
536,2,In,Collected,0.0,M2017003237-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,53437.650549,60838.461,51686.91413764845,1750.7364113515505,7400.810451000005,9151.546862351555,2017
537,2,In,Collected,0.0,M2017003260-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-9779.550867,-11133.963,-9459.346309119825,-320.20455788017534,-1354.4121329999998,-1674.6166908801752,2017
538,2,In,Collected,0.0,M2017003260-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,21530.699999999997,7890.0,20825.736309119828,704.9636908801695,-13640.699999999997,-12935.736309119828,2017
539,2,In,Collected,0.0,M2017003443-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-7646.140992,-8705.088,-7395.779423312368,-250.36156868763192,-1058.947008,-1309.308576687632,2017
540,2,In,Collected,0.0,M2017003443-0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,23850.322943999996,41865.152,23069.37942331237,780.943520687626,18014.829056000006,18795.772576687632,2017
541,2,In,Collected,0.0,M2017003490-0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,752841.5399999999,970992.0,728189.6307970495,24651.909202950425,218150.46000000008,242802.3692029505,2017
542,2,In,Collected,0.0,M2017003490-0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-618237.83376,-796901.76,-597993.5431172702,-20244.290642729728,-178663.92624000006,-198908.2168827298,2017
543,2,In,Collected,0.0,M2017003490-0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,336309.90048,497364.57,325297.3823202207,11012.518159779313,161054.66952,172067.1876797793,2017
544,2,In,Collected,0.0,M2017003789-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-34766.047323000006,-39580.947,-33627.72803603908,-1138.3192869609265,-4814.899676999994,-5953.2189639609205,2017
545,2,In,Collected,0.0,M2017003789-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,75336.072,21588.8,72869.39803603907,2466.6739639609295,-53747.272,-51280.59803603907,2017
546,2,In,Collected,0.0,M2017004020-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8380.50690737834,-283.6910926216606,-1738.8019999999997,-2022.4930926216603,2017
547,2,In,Collected,0.0,M2017004020-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10262.20690737834,347.3890926216591,2306.4040000000005,2653.7930926216595,2017
548,2,In,Collected,0.0,M2017004048-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8380.50690737834,-283.6910926216606,-1738.8019999999997,-2022.4930926216603,2017
549,2,In,Collected,0.0,M2017004048-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10262.20690737834,347.3890926216591,2306.4040000000005,2653.7930926216595,2017
550,2,In,Collected,0.0,M2017004329-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,28075.673955,31963.995000000003,27156.32,919.3539549999987,3888.3210450000042,4807.675000000003,2017
551,2,In,Collected,0.0,M2017004616-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
552,2,In,Collected,0.0,M2017004756-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
553,2,In,Collected,0.0,M2017004757-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8380.497667856936,-283.70033214306386,-1738.8019999999997,-2022.5023321430635,2017
554,2,In,Collected,0.0,M2017004757-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,60835.67999999999,80670.0,58843.67766785694,1992.0023321430563,19834.320000000007,21826.322332143063,2017
555,2,In,Collected,0.0,M2017004768-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
556,2,In,Collected,0.0,M2017004926-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-17340.355464,-19741.896,-16772.667385890873,-567.6880781091277,-2401.5405360000004,-2969.228614109128,2017
557,2,In,Collected,0.0,M2017004926-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,24060.457995,6894.923,23272.767385890875,787.690609109126,-17165.534995,-16377.844385890876,2017
558,2,In,Collected,0.0,M2017004938-0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,5880.29376,2537.28,5687.740000000001,192.55375999999887,-3343.0137599999994,-3150.4600000000005,2017
559,2,In,Collected,0.0,M2017004948-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,54752.111999999994,72603.0,52959.31,1792.801999999996,17850.888000000006,19643.690000000002,2017
560,2,In,Collected,0.0,M2017004959-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,36501.407999999996,48402.0,35306.21000000001,1195.1979999999894,11900.592000000004,13095.789999999994,2017
561,2,In,Collected,0.0,M2017005131-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-43809.901806,-18425.77,-42376.08076883204,-1433.8210371679597,25384.131806,23950.31076883204,2017
562,2,In,Collected,0.0,M2017005131-0,151-00,Mini-Warehouse,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,164631.12898799998,124405.903,159243.04167474838,5388.087313251599,-40225.22598799998,-34837.13867474838,2017
563,2,In,Collected,0.0,M2017005131-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,10752.385769999999,12241.53,10400.479094083643,351.9066759163561,1489.1442300000017,1841.0509059163578,2017
564,2,In,Collected,0.0,M2017005246-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1631104.7519999999,1861026.0,1577696.7203014533,53408.031698546605,229921.24800000014,283329.27969854674,2017
565,2,In,Collected,0.0,M2017005246-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-371588.798388,-423051.73199999996,-359421.6912179688,-12167.107170031173,-51462.933611999964,-63630.04078203114,2017
566,2,In,Collected,0.0,M2017005246-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,160230.40813500003,45916.679000000004,154983.90835854353,5246.499776456505,-114313.72913500003,-109067.22935854353,2017
567,2,In,Collected,0.0,M2017005246-0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,223919.27999999997,82056.0,216587.385472998,7331.894527001976,-141863.27999999997,-134531.385472998,2017
568,2,In,Collected,0.0,M2017005246-0,933-00,Fast Food Rest. w/o Drive-Thru,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,-216800.91754499997,-128531.701,-209702.1029150262,-7098.8146299737855,88269.21654499997,81170.40191502619,2017
569,2,In,Collected,0.0,M2017005340-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-13397.814015,-15253.335000000001,-12959.133930206532,-438.68008479346827,-1855.520985000001,-2294.2010697934693,2017
570,2,In,Collected,0.0,M2017005340-0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,36961.760325,10592.005000000001,35751.53393020653,1210.2263947934698,-26369.755325000002,-25159.528930206532,2017
571,2,In,Collected,0.0,M2017005349-0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,24334.271999999997,32268.0,23537.47,796.801999999996,7933.728000000003,8730.529999999999,2017
572,2,In,Collected,0.0,M2017005383-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
573,2,In,Collected,0.0,M2017005416-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,22706.49,9550.0,21963.0,743.4900000000016,-13156.490000000002,-12413.0,2017
574,2,In,Collected,0.0,M2017005430-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,0.0,0.0,0.0,0.0,0.0,0.0,2017
575,2,In,Collected,0.0,M2017005430-0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,0.0,0.0,0.0,0.0,0.0,0.0,2017
576,2,In,Collected,0.0,M2017005542-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,13773.294152999999,15680.817000000001,13322.279999999999,451.0141530000001,1907.522847000002,2358.537000000002,2017
577,2,In,Collected,0.0,M2017005600-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,20422.217106,8589.27,19753.50662635274,668.7104796472595,-11832.947106,-11164.23662635274,2017
578,2,In,Collected,0.0,M2017005600-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,8840.850521999999,10065.258,8551.363373647266,289.48714835273313,1224.407478000001,1513.8946263527341,2017
579,2,In,Collected,0.0,M2017005671-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,218245.968036,247884.488,211099.09000000003,7146.87803599998,29638.519964000006,36785.39799999999,2017
580,2,In,Collected,0.0,M2017005793-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8380.50690737834,-283.6910926216606,-1738.8019999999997,-2022.4930926216603,2017
581,2,In,Collected,0.0,M2017005793-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10262.20690737834,347.3890926216591,2306.4040000000005,2653.7930926216595,2017
582,2,In,Collected,0.0,M2017005833-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,0.0,0.0,0.0,0.0,0.0,2017
583,2,In,Collected,0.0,M2017005946-0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,80747.76,92130.0,78103.76,2644.0,11382.240000000005,14026.240000000005,2017
584,2,In,Collected,0.0,M2017006170-0,710-02,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,-16474.512870000002,-24524.399999999998,-15934.987609427615,-539.5252605723872,-8049.8871299999955,-8589.412390572383,2017
585,2,In,Collected,0.0,M2017006170-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,27392.982795,31186.755,26495.887609427617,897.0951855723833,3793.772205000001,4690.8673905723845,2017
586,2,In,Collected,0.0,M2017006171-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-8664.198,-10403.0,-8380.50690737834,-283.6910926216606,-1738.8019999999997,-2022.4930926216603,2017
587,2,In,Collected,0.0,M2017006171-0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,10609.596,12916.0,10262.20690737834,347.3890926216591,2306.4040000000005,2653.7930926216595,2017
588,2,In,Collected,0.0,M2017006233-0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,8047.180056,3384.52,7783.678553607579,263.50150239242157,-4662.660056000001,-4399.158553607578,2017
589,2,In,Collected,0.0,M2017006233-0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-18128.336327999998,-20590.224000000002,-17534.731633552845,-593.6046944471527,-2461.8876720000044,-3055.492366447157,2017
590,2,In,Collected,0.0,M2017006233-0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,53591.25606,61013.340000000004,51836.433079945265,1754.8229800547342,7422.083940000004,9176.906920054738,2017
591,2,In,Collected,0.0,M2017006240-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4332.099,5201.5,4190.25,141.84900000000016,869.4009999999998,1011.25,2017
592,2,In,Collected,0.0,M2017006243-0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,4332.099,5201.5,4190.25,141.84900000000016,869.4009999999998,1011.25,2017
